Real_Date,val,RegionName,field,RegionLat,RegionLon,source,Real_Date
2015-09-11,2619.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,2582.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,2819.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,2626.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,2690.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,2865.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,3517.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,3423.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,3082.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,2721.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,2728.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,2494.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,2215.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,2363.0,SNNPR,forecast_hmis_indicator_3200,6.46580872477,36.8064694629,forecast,2016-10-10
2014-08-11,4728.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2014-08-11
2014-09-10,4380.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2014-09-10
2014-10-10,5133.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2014-10-10
2014-11-09,6038.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2014-11-09
2014-12-08,4620.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2014-12-08
2015-01-10,3507.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-01-10
2015-02-09,3247.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-02-09
2015-03-09,3426.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-03-09
2015-04-08,3755.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-04-08
2015-05-08,3797.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-05-08
2015-06-07,3807.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-06-07
2015-07-12,3583.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-07-12
2015-08-12,3644.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-08-12
2015-09-11,3292.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,3007.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,3435.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,3072.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,3703.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,3877.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,4935.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,5177.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,4358.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,4233.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,4298.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,3721.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,3350.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,3285.0,SNNPR,forecast_hmis_indicator_3201,6.46580872477,36.8064694629,forecast,2016-10-10
2014-08-11,3694.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2014-08-11
2014-09-10,3860.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2014-09-10
2014-10-10,4467.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2014-10-10
2014-11-09,5262.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2014-11-09
2014-12-08,3985.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2014-12-08
2015-01-10,2944.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-01-10
2015-02-09,2766.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-02-09
2015-03-09,3205.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-03-09
2015-04-08,3219.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-04-08
2015-05-08,3942.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-05-08
2015-06-07,3291.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-06-07
2015-07-12,2984.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-07-12
2015-08-12,3008.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-08-12
2015-09-11,2828.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,2676.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,2875.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,2542.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,3015.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,3378.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,4326.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,4752.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,3810.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,3516.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,3425.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,3235.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,2688.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,2705.0,SNNPR,forecast_hmis_indicator_3202,6.46580872477,36.8064694629,forecast,2016-10-10
2014-08-11,8566.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2014-08-11
2014-09-10,9048.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2014-09-10
2014-10-10,9627.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2014-10-10
2014-11-09,10949.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2014-11-09
2014-12-08,9231.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2014-12-08
2015-01-10,6656.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-01-10
2015-02-09,6428.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-02-09
2015-03-09,7250.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-03-09
2015-04-08,7588.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-04-08
2015-05-08,7934.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-05-08
2015-06-07,8325.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-06-07
2015-07-12,8790.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-07-12
2015-08-12,8148.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-08-12
2015-09-11,7374.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,6472.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,6883.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,6832.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,7590.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,8671.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,9324.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,9327.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,9006.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,9082.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,8528.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,7957.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,7110.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,6283.0,SNNPR,forecast_hmis_indicator_3203,6.46580872477,36.8064694629,forecast,2016-10-10
2014-08-11,8122.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2014-08-11
2014-09-10,8877.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2014-09-10
2014-10-10,8945.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2014-10-10
2014-11-09,10727.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2014-11-09
2014-12-08,9216.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2014-12-08
2015-01-10,6596.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-01-10
2015-02-09,6095.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-02-09
2015-03-09,7202.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-03-09
2015-04-08,6773.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-04-08
2015-05-08,6991.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-05-08
2015-06-07,6812.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-06-07
2015-07-12,6974.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-07-12
2015-08-12,6822.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-08-12
2015-09-11,7178.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,5421.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,6263.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,5701.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,6729.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,7675.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,9230.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,8651.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,8445.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,7305.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,6994.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,6988.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,5821.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,5583.0,SNNPR,forecast_hmis_indicator_3204,6.46580872477,36.8064694629,forecast,2016-10-10
2014-09-10,29178.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2014-09-10
2014-10-10,40544.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2014-10-10
2014-11-09,38622.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2014-11-09
2014-12-08,33068.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2014-12-08
2015-01-10,24510.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-01-10
2015-02-09,23272.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-02-09
2015-03-09,24231.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-03-09
2015-04-08,28281.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-04-08
2015-05-08,26816.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-05-08
2015-06-07,27200.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-06-07
2015-07-12,25724.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-07-12
2015-08-12,26307.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-08-12
2015-09-11,24292.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-09-11
2015-10-11,23756.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-10-11
2015-11-10,24592.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-11-10
2015-12-09,22829.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2015-12-09
2016-01-10,25705.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-01-10
2016-02-09,30082.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-02-09
2016-03-09,34174.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-03-09
2016-04-08,34449.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-04-08
2016-05-08,30763.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-05-08
2016-06-07,40351.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-06-07
2016-07-11,27923.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-07-11
2016-08-11,25489.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-08-11
2016-09-10,23350.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-09-10
2016-10-10,21476.0,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-10-10
2016-10-11,22839.6,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-10-11
2016-11-10,24571.5,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-11-10
2016-12-10,22707.8,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2016-12-10
2017-01-09,22950.8,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-01-09
2017-02-08,25239.9,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-02-08
2017-03-10,24618.8,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-03-10
2017-04-09,27970.9,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-04-09
2017-05-09,27825.8,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-05-09
2017-06-08,33735.7,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-06-08
2017-07-08,27061.1,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-07-08
2017-08-07,32056.5,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-08-07
2017-09-11,28175.6,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-09-11
2017-10-11,33749.6,SNNPR,forecast_hmis_indicator_4531,6.46580872477,36.8064694629,forecast,2017-10-11
2015-02-08,107.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-02-08
2015-03-10,201.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-03-10
2015-04-09,432.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-04-09
2015-05-09,267.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-05-09
2015-06-08,140.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-06-08
2015-07-08,452.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-07-08
2015-08-07,570.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-08-07
2015-09-12,793.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-09-12
2015-10-12,804.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-10-12
2015-11-11,568.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-11-11
2015-12-11,736.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2015-12-11
2016-01-10,755.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-01-10
2016-02-09,926.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-02-09
2016-03-10,737.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-03-10
2016-04-09,877.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-04-09
2016-05-09,677.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-05-09
2016-06-08,788.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-06-08
2016-07-08,603.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-07-08
2016-08-07,566.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-08-07
2016-09-11,439.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-09-11
2016-10-11,275.0,Somali,forecast_hmis_indicator_3199,6.93277840551,43.3298833143,forecast,2016-10-11
2015-02-08,88.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-02-08
2015-03-10,162.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-03-10
2015-04-09,355.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-04-09
2015-05-09,236.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-05-09
2015-06-08,158.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-06-08
2015-07-08,313.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-07-08
2015-08-07,540.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-08-07
2015-09-12,741.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-09-12
2015-10-12,738.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-10-12
2015-11-11,574.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-11-11
2015-12-11,669.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2015-12-11
2016-01-10,629.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-01-10
2016-02-09,889.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-02-09
2016-03-10,721.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-03-10
2016-04-09,764.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-04-09
2016-05-09,596.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-05-09
2016-06-08,914.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-06-08
2016-07-08,586.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-07-08
2016-08-07,461.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-08-07
2016-09-11,463.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-09-11
2016-10-11,300.0,Somali,forecast_hmis_indicator_3200,6.93277840551,43.3298833143,forecast,2016-10-11
2015-02-08,116.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-02-08
2015-03-10,207.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-03-10
2015-04-09,341.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-04-09
2015-05-09,288.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-05-09
2015-06-08,108.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-06-08
2015-07-08,378.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-07-08
2015-08-07,640.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-08-07
2015-09-12,789.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-09-12
2015-10-12,885.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-10-12
2015-11-11,648.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-11-11
2015-12-11,778.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2015-12-11
2016-01-10,737.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-01-10
2016-02-09,929.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-02-09
2016-03-10,777.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-03-10
2016-04-09,939.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-04-09
2016-05-09,658.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-05-09
2016-06-08,1096.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-06-08
2016-07-08,733.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-07-08
2016-08-07,619.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-08-07
2016-09-11,603.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-09-11
2016-10-11,478.0,Somali,forecast_hmis_indicator_3201,6.93277840551,43.3298833143,forecast,2016-10-11
2015-02-08,107.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-02-08
2015-03-10,188.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-03-10
2015-04-09,353.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-04-09
2015-05-09,324.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-05-09
2015-06-08,131.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-06-08
2015-07-08,335.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-07-08
2015-08-07,637.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-08-07
2015-09-12,740.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-09-12
2015-10-12,918.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-10-12
2015-11-11,674.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-11-11
2015-12-11,822.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2015-12-11
2016-01-10,721.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-01-10
2016-02-09,916.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-02-09
2016-03-10,733.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-03-10
2016-04-09,853.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-04-09
2016-05-09,648.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-05-09
2016-06-08,1215.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-06-08
2016-07-08,661.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-07-08
2016-08-07,604.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-08-07
2016-09-11,524.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-09-11
2016-10-11,482.0,Somali,forecast_hmis_indicator_3202,6.93277840551,43.3298833143,forecast,2016-10-11
